Hugo_Symbol,n_variants,n_artifacts,artifact_rate,mean_probability,median_probability
HYLS1,1,1,1.0,0.9914995,0.9914995
IAPP,1,1,1.0,0.9913344,0.9913344
IDH3A,1,1,1.0,0.91170096,0.91170096
IDH3B,1,1,1.0,0.9776789,0.9776789
IDNK,1,1,1.0,0.96609336,0.96609336
IFFO1,1,1,1.0,0.8046398,0.8046398
IFIH1,1,1,1.0,0.97962534,0.97962534
IFNA1,1,1,1.0,0.7712342,0.7712342
IFNA14,1,1,1.0,0.76251996,0.76251996
IFNA16,1,1,1.0,0.9803403,0.9803403
IFNA5,1,1,1.0,0.99129206,0.99129206
IFNA6,1,1,1.0,0.99139434,0.99139434
IFNAR2,1,1,1.0,0.8131385,0.8131385
IFNGR1,1,1,1.0,0.93778944,0.93778944
IFNK,1,1,1.0,0.941774,0.941774
IFNL2,1,1,1.0,0.98234034,0.98234034
IFRD1,1,1,1.0,0.99122405,0.99122405
IFT20,1,1,1.0,0.99147123,0.99147123
IFT27,1,1,1.0,0.7634371,0.7634371
IFT52,1,1,1.0,0.9913458,0.9913458
IFT81,1,1,1.0,0.9914758,0.9914758
IGDCC4,1,1,1.0,0.9557267,0.9557267
IGFBP1,1,1,1.0,0.99147886,0.99147886
IGFL4,1,1,1.0,0.9860286,0.9860286
IGHV1-24,1,1,1.0,0.9550318,0.9550318
IGHV2-70,1,1,1.0,0.832948,0.832948
IGHV3-23,1,1,1.0,0.99050784,0.99050784
IGHV3-30,1,1,1.0,0.98125494,0.98125494
IGHV3-53,1,1,1.0,0.9028206,0.9028206
IGHV3-72,1,1,1.0,0.82721317,0.82721317
IGHV3-74,1,1,1.0,0.90104246,0.90104246
IGHV4-59,1,1,1.0,0.95941985,0.95941985
IGHV7-81,1,1,1.0,0.8372583,0.8372583
IGKV1-8,1,1,1.0,0.97716993,0.97716993
IGKV1OR22-5,1,1,1.0,0.88038236,0.88038236
IGKV2-24,1,1,1.0,0.98341423,0.98341423
IGLL1,1,1,1.0,0.99127835,0.99127835
IGLV1-36,1,1,1.0,0.95851153,0.95851153
IGLV2-18,1,1,1.0,0.79734474,0.79734474
IGLV2-33,1,1,1.0,0.9547458,0.9547458
IGLV4-60,1,1,1.0,0.77978605,0.77978605
IL10,1,1,1.0,0.98460346,0.98460346
IL17B,1,1,1.0,0.9913874,0.9913874
IL1B,1,1,1.0,0.90892375,0.90892375
IL1RAP,1,1,1.0,0.9902997,0.9902997
IL33,1,1,1.0,0.98141325,0.98141325
IL34,1,1,1.0,0.9900378,0.9900378
IL36G,1,1,1.0,0.9904357,0.9904357
IL37,1,1,1.0,0.9856396,0.9856396
ILF2,1,1,1.0,0.9808653,0.9808653
IMP4,1,1,1.0,0.927421,0.927421
IMPA1,1,1,1.0,0.9571799,0.9571799
INAVA,1,1,1.0,0.9913988,0.9913988
INKA2,1,1,1.0,0.99132407,0.99132407
INSM2,1,1,1.0,0.97120553,0.97120553
INTU,1,1,1.0,0.9871984,0.9871984
IPMK,1,1,1.0,0.91960293,0.91960293
IQCC,1,1,1.0,0.8057751,0.8057751
IQCJ-SCHIP1,1,1,1.0,0.9899565,0.9899565
IRAK1BP1,1,1,1.0,0.974441,0.974441
IREB2,1,1,1.0,0.9280276,0.9280276
ISCA1P1,1,1,1.0,0.7873262,0.7873262
ISL2,1,1,1.0,0.99138135,0.99138135
IST1,1,1,1.0,0.7907757,0.7907757
ISY1-RAB43,1,1,1.0,0.98153174,0.98153174
ITGA5,1,1,1.0,0.9915093,0.9915093
ITGBL1,1,1,1.0,0.7561486,0.7561486
ITLN2,1,1,1.0,0.93851906,0.93851906
JAM3,1,1,1.0,0.9913901,0.9913901
JMJD6,1,1,1.0,0.92470616,0.92470616
JUND,1,1,1.0,0.9886354,0.9886354
KANSL1L,1,1,1.0,0.9215159,0.9215159
KAT2A,1,1,1.0,0.8019496,0.8019496
KATNAL1,1,1,1.0,0.9503054,0.9503054
KBTBD7,1,1,1.0,0.9913981,0.9913981
KBTBD8,1,1,1.0,0.98194444,0.98194444
KCNAB2,1,1,1.0,0.98602784,0.98602784
KCNAB3,1,1,1.0,0.99129796,0.99129796
KCNG3,1,1,1.0,0.9672345,0.9672345
KCNG4,1,1,1.0,0.9718607,0.9718607
KCNIP1,1,1,1.0,0.9913837,0.9913837
KCNIP3,1,1,1.0,0.97712564,0.97712564
KCNIP4,1,1,1.0,0.97187567,0.97187567
KCNJ13,1,1,1.0,0.9913874,0.9913874
KCNJ14,1,1,1.0,0.9910812,0.9910812
KCNJ6,1,1,1.0,0.9913919,0.9913919
KCNK1,1,1,1.0,0.9914498,0.9914498
KCNK15,1,1,1.0,0.96874017,0.96874017
KCNK4,1,1,1.0,0.8436599,0.8436599
KCNK7,1,1,1.0,0.9658707,0.9658707
KCNMB3,1,1,1.0,0.99127007,0.99127007
KCNMB4,1,1,1.0,0.9914699,0.9914699
KCNN1,1,1,1.0,0.98602957,0.98602957
KCTD1,1,1,1.0,0.9912792,0.9912792
KCTD14,1,1,1.0,0.98667616,0.98667616
KCTD8,1,1,1.0,0.8244126,0.8244126
KDELR2,1,1,1.0,0.99144286,0.99144286
KDF1,1,1,1.0,0.98603046,0.98603046
KEAP1,1,1,1.0,0.9913306,0.9913306
KHDRBS1,1,1,1.0,0.95576847,0.95576847
KIAA0319L,1,1,1.0,0.991392,0.991392
KIAA0513,1,1,1.0,0.9850042,0.9850042
KIAA0586,1,1,1.0,0.9718328,0.9718328
KIAA0895,1,1,1.0,0.82115436,0.82115436
KIAA0895L,1,1,1.0,0.9898352,0.9898352
KIF25,1,1,1.0,0.91907704,0.91907704
KIF3B,1,1,1.0,0.81729436,0.81729436
KIFC1,1,1,1.0,0.8917423,0.8917423
KISS1R,1,1,1.0,0.9578347,0.9578347
KLC1,1,1,1.0,0.93601483,0.93601483
KLC3,1,1,1.0,0.85707545,0.85707545
KLF2,1,1,1.0,0.9910226,0.9910226
KLHDC10,1,1,1.0,0.95674235,0.95674235
KLHDC7B,1,1,1.0,0.99144894,0.99144894
KLHL14,1,1,1.0,0.99143606,0.99143606
KLHL17,1,1,1.0,0.99141324,0.99141324
KLHL22,1,1,1.0,0.92806584,0.92806584
KLHL31,1,1,1.0,0.9733901,0.9733901
KLHL35,1,1,1.0,0.9866867,0.9866867
KLK11,1,1,1.0,0.9886497,0.9886497
KLK14,1,1,1.0,0.97932154,0.97932154
KLK3,1,1,1.0,0.9913316,0.9913316
KLRA1P,1,1,1.0,0.98746395,0.98746395
KLRC4,1,1,1.0,0.97348195,0.97348195
KMO,1,1,1.0,0.93258524,0.93258524
KMT5C,1,1,1.0,0.9782672,0.9782672
KPNA1,1,1,1.0,0.94951457,0.94951457
KPNA4,1,1,1.0,0.96655107,0.96655107
KPNB1,1,1,1.0,0.9362724,0.9362724
KRR1,1,1,1.0,0.9890933,0.9890933
KRT18P55,1,1,1.0,0.9914603,0.9914603
KRT5,1,1,1.0,0.9904953,0.9904953
KRT6C,1,1,1.0,0.9915005,0.9915005
KRT84,1,1,1.0,0.9307766,0.9307766
KRT85,1,1,1.0,0.89836675,0.89836675
KRTAP13-2,1,1,1.0,0.8791365,0.8791365
KRTAP15-1,1,1,1.0,0.96812046,0.96812046
KRTAP19-3,1,1,1.0,0.94349647,0.94349647
KRTAP19-4,1,1,1.0,0.99001956,0.99001956
KRTAP22-1,1,1,1.0,0.99142504,0.99142504
KRTAP4-2,1,1,1.0,0.99136156,0.99136156
KRTAP5-2,1,1,1.0,0.97768253,0.97768253
KRTAP5-8,1,1,1.0,0.90105224,0.90105224
KRTAP6-3,1,1,1.0,0.9912941,0.9912941
KRTAP8-1,1,1,1.0,0.9765227,0.9765227
KRTAP9-2,1,1,1.0,0.9913557,0.9913557
KRTAP9-4,1,1,1.0,0.98966867,0.98966867
KRTDAP,1,1,1.0,0.9907872,0.9907872
L3MBTL3,1,1,1.0,0.97793156,0.97793156
LAPTM4A,1,1,1.0,0.9480967,0.9480967
LARP7,1,1,1.0,0.8507321,0.8507321
LBX2,1,1,1.0,0.971439,0.971439
LCA5L,1,1,1.0,0.9910971,0.9910971
LCE1C,1,1,1.0,0.8801202,0.8801202
LCE1D,1,1,1.0,0.77264833,0.77264833
LCE2D,1,1,1.0,0.9912664,0.9912664
LCE3E,1,1,1.0,0.7608255,0.7608255
LCE4A,1,1,1.0,0.9456575,0.9456575
LCN15,1,1,1.0,0.9914431,0.9914431
LCN6,1,1,1.0,0.93227285,0.93227285
LCN8,1,1,1.0,0.9913043,0.9913043
LCORL,1,1,1.0,0.9841675,0.9841675
LDLRAD1,1,1,1.0,0.9910052,0.9910052
LEMD1,1,1,1.0,0.9914574,0.9914574
LGALS4,1,1,1.0,0.99145365,0.99145365
LGMN,1,1,1.0,0.97957295,0.97957295
LHX1,1,1,1.0,0.9915031,0.9915031
LHX2,1,1,1.0,0.9894163,0.9894163
LIM2,1,1,1.0,0.76081055,0.76081055
LIMD1,1,1,1.0,0.9609276,0.9609276
LINC00303,1,1,1.0,0.99148303,0.99148303
LINC02210-CRHR1,1,1,1.0,0.991379,0.991379
LINS1,1,1,1.0,0.87945855,0.87945855
LIPH,1,1,1.0,0.990308,0.990308
LIX1,1,1,1.0,0.9903358,0.9903358
LMBR1L,1,1,1.0,0.99049556,0.99049556
LMO1,1,1,1.0,0.97832674,0.97832674
LMO2,1,1,1.0,0.9909672,0.9909672
LMTK3,1,1,1.0,0.9483208,0.9483208
LNP1,1,1,1.0,0.99131036,0.99131036
LRMDA,1,1,1.0,0.98520607,0.98520607
LRP10,1,1,1.0,0.97034824,0.97034824
LRR1,1,1,1.0,0.9218747,0.9218747
LRRC10,1,1,1.0,0.9912128,0.9912128
LRRC20,1,1,1.0,0.9914135,0.9914135
LRRC27,1,1,1.0,0.98622847,0.98622847
LRRC28,1,1,1.0,0.84967005,0.84967005
LRRC4,1,1,1.0,0.9838987,0.9838987
LRRC42,1,1,1.0,0.99145573,0.99145573
LRRC47,1,1,1.0,0.9875014,0.9875014
LRRC59,1,1,1.0,0.98429984,0.98429984
LRRC61,1,1,1.0,0.99128765,0.99128765
LRRC8A,1,1,1.0,0.9871793,0.9871793
LRRFIP2,1,1,1.0,0.9915023,0.9915023
LRRN3,1,1,1.0,0.99126726,0.99126726
LSM14A,1,1,1.0,0.88417375,0.88417375
LSM14B,1,1,1.0,0.9914442,0.9914442
LSM2,1,1,1.0,0.9786185,0.9786185
LSM3,1,1,1.0,0.97832537,0.97832537
LTA,1,1,1.0,0.8241358,0.8241358
LTK,1,1,1.0,0.93081963,0.93081963
LTV1,1,1,1.0,0.99090916,0.99090916
LUC7L3,1,1,1.0,0.9795624,0.9795624
LURAP1L,1,1,1.0,0.99127835,0.99127835
LXN,1,1,1.0,0.99067897,0.99067897
LY6G5B,1,1,1.0,0.91054875,0.91054875
LYG1,1,1,1.0,0.9814107,0.9814107
LYNX1-SLURP2,1,1,1.0,0.98603106,0.98603106
LYPD3,1,1,1.0,0.9856808,0.9856808
LYPD5,1,1,1.0,0.9907863,0.9907863
LYZL4,1,1,1.0,0.9913867,0.9913867
LZTS3,1,1,1.0,0.9798151,0.9798151
MAD2L1,1,1,1.0,0.9703471,0.9703471
MAFF,1,1,1.0,0.94875664,0.94875664
MAGEL2,1,1,1.0,0.975201,0.975201
MAGT1,1,1,1.0,0.9717605,0.9717605
MAIP1,1,1,1.0,0.9771523,0.9771523
MAJIN,1,1,1.0,0.9912294,0.9912294
MAK,1,1,1.0,0.9356081,0.9356081
MAK16,1,1,1.0,0.9095372,0.9095372
MAL,1,1,1.0,0.8690357,0.8690357
MALAT1,1,1,1.0,0.98155516,0.98155516
MAML3,1,1,1.0,0.98948634,0.98948634
MANBA,1,1,1.0,0.9509632,0.9509632
MANF,1,1,1.0,0.9765204,0.9765204
MAP3K7CL,1,1,1.0,0.97419083,0.97419083
MAP3K8,1,1,1.0,0.990244,0.990244
MAPK14,1,1,1.0,0.9878114,0.9878114
MAPKAP1,1,1,1.0,0.9914352,0.9914352
MAPKAPK3,1,1,1.0,0.99140394,0.99140394
MARCHF11,1,1,1.0,0.92585784,0.92585784
MARCHF5,1,1,1.0,0.97276783,0.97276783
MARCHF7,1,1,1.0,0.8885155,0.8885155
MAT2B,1,1,1.0,0.95170707,0.95170707
MATN3,1,1,1.0,0.99148506,0.99148506
MAU2,1,1,1.0,0.99028647,0.99028647
MBD6,1,1,1.0,0.99057263,0.99057263
MBLAC2,1,1,1.0,0.99144065,0.99144065
MBOAT2,1,1,1.0,0.79892075,0.79892075
MC1R,1,1,1.0,0.99139214,0.99139214
MCCC2,1,1,1.0,0.9914028,0.9914028
MCEMP1,1,1,1.0,0.9311671,0.9311671
MCM10,1,1,1.0,0.9260765,0.9260765
MDFIC,1,1,1.0,0.9913196,0.9913196
MDH1,1,1,1.0,0.9703132,0.9703132
MED17,1,1,1.0,0.9383581,0.9383581
MED18,1,1,1.0,0.76860803,0.76860803
MED27,1,1,1.0,0.98542607,0.98542607
MED28,1,1,1.0,0.9772978,0.9772978
MED6,1,1,1.0,0.9892681,0.9892681
MEF2D,1,1,1.0,0.9913794,0.9913794
MEIS2,1,1,1.0,0.98961496,0.98961496
MEOX2,1,1,1.0,0.9914493,0.9914493
METAP1D,1,1,1.0,0.9808832,0.9808832
METTL18,1,1,1.0,0.9903978,0.9903978
METTL22,1,1,1.0,0.9773796,0.9773796
METTL25,1,1,1.0,0.9874178,0.9874178
METTL27,1,1,1.0,0.92858857,0.92858857
METTL2B,1,1,1.0,0.8357529,0.8357529
METTL3,1,1,1.0,0.9417921,0.9417921
METTL4,1,1,1.0,0.9912559,0.9912559
METTL9,1,1,1.0,0.9663902,0.9663902
MEX3A,1,1,1.0,0.98623264,0.98623264
MFAP5,1,1,1.0,0.98852146,0.98852146
MFSD14B,1,1,1.0,0.9480245,0.9480245
MFSD4A,1,1,1.0,0.85709244,0.85709244
MGAT5,1,1,1.0,0.9910868,0.9910868
MGST3,1,1,1.0,0.99062437,0.99062437
MICAL2,1,1,1.0,0.99138707,0.99138707
MIEF2,1,1,1.0,0.96728265,0.96728265
MIER2,1,1,1.0,0.99133575,0.99133575
MIGA2,1,1,1.0,0.8497968,0.8497968
MINDY1,1,1,1.0,0.9915023,0.9915023
MINDY2,1,1,1.0,0.94055134,0.94055134
MINDY3,1,1,1.0,0.8929927,0.8929927
MIPOL1,1,1,1.0,0.9655704,0.9655704
MIR1185-2,1,1,1.0,0.97035587,0.97035587
MIR133B,1,1,1.0,0.97277653,0.97277653
MIR147A,1,1,1.0,0.84055656,0.84055656
MIR30C2,1,1,1.0,0.8632273,0.8632273
MIR325,1,1,1.0,0.95218426,0.95218426
MIR371A,1,1,1.0,0.9799473,0.9799473
MIR411,1,1,1.0,0.8401591,0.8401591
MIR513B,1,1,1.0,0.9889157,0.9889157
MIR517A,1,1,1.0,0.99125177,0.99125177
MIR518C,1,1,1.0,0.98602504,0.98602504
MIR519C,1,1,1.0,0.9914914,0.9914914
MIR519D,1,1,1.0,0.991321,0.991321
MIR525,1,1,1.0,0.9835581,0.9835581
MIR541,1,1,1.0,0.9667522,0.9667522
MIR543,1,1,1.0,0.98338944,0.98338944
MIR548I2,1,1,1.0,0.9864835,0.9864835
MIR550A2,1,1,1.0,0.99095905,0.99095905
MIR646,1,1,1.0,0.99133295,0.99133295
MIR654,1,1,1.0,0.97627604,0.97627604
MLN,1,1,1.0,0.9712504,0.9712504
MMP11,1,1,1.0,0.9902608,0.9902608
MOG,1,1,1.0,0.961647,0.961647
MOGAT1,1,1,1.0,0.96933246,0.96933246
MOGAT2,1,1,1.0,0.9741915,0.9741915
MON1A,1,1,1.0,0.991443,0.991443
MORF4L1,1,1,1.0,0.93306977,0.93306977
MOS,1,1,1.0,0.87265325,0.87265325
MPLKIP,1,1,1.0,0.9912776,0.9912776
MPP2,1,1,1.0,0.99150753,0.99150753
MPZL3,1,1,1.0,0.99076486,0.99076486
MRAP2,1,1,1.0,0.9832182,0.9832182
MRFAP1L1,1,1,1.0,0.9384315,0.9384315
MRM1,1,1,1.0,0.87455344,0.87455344
MRNIP,1,1,1.0,0.88341236,0.88341236
MROH1,1,1,1.0,0.99136883,0.99136883
MRPL14,1,1,1.0,0.9876951,0.9876951
MRPL19,1,1,1.0,0.9789373,0.9789373
MRPL20,1,1,1.0,0.9914471,0.9914471
MRPL3,1,1,1.0,0.9699532,0.9699532
MRPL35,1,1,1.0,0.9890082,0.9890082
MRPL55,1,1,1.0,0.838018,0.838018
MRPL58,1,1,1.0,0.99144274,0.99144274
MRPS10,1,1,1.0,0.99126095,0.99126095
MRPS12,1,1,1.0,0.9913726,0.9913726
MRPS30,1,1,1.0,0.9816326,0.9816326
MSC,1,1,1.0,0.9914518,0.9914518
MSI1,1,1,1.0,0.9906475,0.9906475
MSI2,1,1,1.0,0.99142504,0.99142504
MSL1,1,1,1.0,0.8039061,0.8039061
MSRA,1,1,1.0,0.9913799,0.9913799
MST1,1,1,1.0,0.98793143,0.98793143
MSTN,1,1,1.0,0.9799345,0.9799345
MT1H,1,1,1.0,0.99149793,0.99149793
MTAP,1,1,1.0,0.96905553,0.96905553
MTFR1L,1,1,1.0,0.9701761,0.9701761
MTHFD1,1,1,1.0,0.87538564,0.87538564
MTHFSD,1,1,1.0,0.9876988,0.9876988
MTIF3,1,1,1.0,0.97769064,0.97769064
MTMR9,1,1,1.0,0.98494095,0.98494095
MTPAP,1,1,1.0,0.9538824,0.9538824
MTRES1,1,1,1.0,0.9914282,0.9914282
MTRF1L,1,1,1.0,0.99134505,0.99134505
MTX1,1,1,1.0,0.98077065,0.98077065
MUC21,1,1,1.0,0.9849679,0.9849679
MXD4,1,1,1.0,0.991306,0.991306
MXI1,1,1,1.0,0.99040717,0.99040717
MXRA7,1,1,1.0,0.9912553,0.9912553
MYBPHL,1,1,1.0,0.99150014,0.99150014
MYD88,1,1,1.0,0.9914704,0.9914704
MYL10,1,1,1.0,0.99000764,0.99000764
MYL3,1,1,1.0,0.98098844,0.98098844
MYL5,1,1,1.0,0.99005437,0.99005437
MYL6B,1,1,1.0,0.9557271,0.9557271
MYNN,1,1,1.0,0.9913907,0.9913907
MYOT,1,1,1.0,0.98890746,0.98890746
MYOZ2,1,1,1.0,0.9114549,0.9114549
MZT2B,1,1,1.0,0.9912463,0.9912463
NAA10,1,1,1.0,0.99067897,0.99067897
NAA60,1,1,1.0,0.99042445,0.99042445
NACA2,1,1,1.0,0.95493585,0.95493585
NAGS,1,1,1.0,0.96199226,0.96199226
NAIF1,1,1,1.0,0.9913816,0.9913816
NAP1L5,1,1,1.0,0.81108856,0.81108856
NAPA,1,1,1.0,0.9776349,0.9776349
NAPB,1,1,1.0,0.96963567,0.96963567
NAPG,1,1,1.0,0.99148166,0.99148166
NARF,1,1,1.0,0.99135953,0.99135953
NASP,1,1,1.0,0.98733985,0.98733985
NAT1,1,1,1.0,0.9721667,0.9721667
NAT10,1,1,1.0,0.9705594,0.9705594
NAT8,1,1,1.0,0.83544636,0.83544636
NBPF7,1,1,1.0,0.99138486,0.99138486
NBPF9,1,1,1.0,0.9867639,0.9867639
NCAM2,1,1,1.0,0.99132967,0.99132967
NCBP1,1,1,1.0,0.9863063,0.9863063
NCOA4,1,1,1.0,0.96775645,0.96775645
NCR2,1,1,1.0,0.76640975,0.76640975
NDOR1,1,1,1.0,0.99083287,0.99083287
NDRG3,1,1,1.0,0.9914716,0.9914716
NDUFA5,1,1,1.0,0.9658102,0.9658102
NDUFA9,1,1,1.0,0.9628514,0.9628514
NDUFAF2,1,1,1.0,0.99073094,0.99073094
NDUFAF4,1,1,1.0,0.9568122,0.9568122
NDUFB6,1,1,1.0,0.9884979,0.9884979
NDUFS4,1,1,1.0,0.97666967,0.97666967
NEIL2,1,1,1.0,0.928012,0.928012
NEK11,1,1,1.0,0.9914398,0.9914398
NEU3,1,1,1.0,0.9688014,0.9688014
NFYB,1,1,1.0,0.9691038,0.9691038
NGDN,1,1,1.0,0.8672933,0.8672933
NGEF,1,1,1.0,0.9751501,0.9751501
NHLRC3,1,1,1.0,0.93457294,0.93457294
NINJ2,1,1,1.0,0.94033027,0.94033027
NIP7,1,1,1.0,0.990092,0.990092
NIPSNAP3A,1,1,1.0,0.9301009,0.9301009
NKG7,1,1,1.0,0.97196645,0.97196645
NKIRAS2,1,1,1.0,0.95054305,0.95054305
NLK,1,1,1.0,0.9779288,0.9779288
NME4,1,1,1.0,0.9687233,0.9687233
NME5,1,1,1.0,0.9914718,0.9914718
NMRAL1,1,1,1.0,0.9913756,0.9913756
NMRK1,1,1,1.0,0.9913754,0.9913754
NNMT,1,1,1.0,0.99063385,0.99063385
NNT,1,1,1.0,0.9707464,0.9707464
NOA1,1,1,1.0,0.9914511,0.9914511
NOL9,1,1,1.0,0.80486846,0.80486846
NOP58,1,1,1.0,0.93442,0.93442
NOP9,1,1,1.0,0.9215583,0.9215583
NOTUM,1,1,1.0,0.99145365,0.99145365
NPIPA1,1,1,1.0,0.99128586,0.99128586
NPL,1,1,1.0,0.98015434,0.98015434
NPM1,1,1,1.0,0.8961653,0.8961653
NPY1R,1,1,1.0,0.97032183,0.97032183
NR0B1,1,1,1.0,0.86111146,0.86111146
NR1H2,1,1,1.0,0.9839257,0.9839257
NR1I2,1,1,1.0,0.9914552,0.9914552
NR3C1,1,1,1.0,0.9913741,0.9913741
NRBF2,1,1,1.0,0.97829026,0.97829026
NREP,1,1,1.0,0.93160766,0.93160766
NRG2,1,1,1.0,0.9868357,0.9868357
NRG4,1,1,1.0,0.9819713,0.9819713
NRN1L,1,1,1.0,0.81756836,0.81756836
NSDHL,1,1,1.0,0.9811125,0.9811125
NSG2,1,1,1.0,0.96291167,0.96291167
NSUN6,1,1,1.0,0.81504005,0.81504005
NT5C,1,1,1.0,0.99148047,0.99148047
NT5C3A,1,1,1.0,0.99011314,0.99011314
NT5DC3,1,1,1.0,0.752249,0.752249
NT5E,1,1,1.0,0.99138486,0.99138486
NTAN1,1,1,1.0,0.870698,0.870698
NTMT1,1,1,1.0,0.99139714,0.99139714
NTPCR,1,1,1.0,0.9910715,0.9910715
NUDCD3,1,1,1.0,0.9913175,0.9913175
NUDT1,1,1,1.0,0.98924154,0.98924154
NUDT13,1,1,1.0,0.9575792,0.9575792
NUDT16,1,1,1.0,0.9910924,0.9910924
NUDT2,1,1,1.0,0.765607,0.765607
NUDT7,1,1,1.0,0.9767395,0.9767395
NUFIP2,1,1,1.0,0.988794,0.988794
NUGGC,1,1,1.0,0.97904164,0.97904164
NUP37,1,1,1.0,0.98910904,0.98910904
NUTM2A,1,1,1.0,0.976704,0.976704
NUTM2G,1,1,1.0,0.99109745,0.99109745
NXPE1,1,1,1.0,0.8920246,0.8920246
NYX,1,1,1.0,0.84444666,0.84444666
OAT,1,1,1.0,0.9826583,0.9826583
OAZ1,1,1,1.0,0.9566316,0.9566316
ODF3L2,1,1,1.0,0.97750455,0.97750455
OGFOD2,1,1,1.0,0.99137306,0.99137306
OLA1,1,1,1.0,0.9915023,0.9915023
OLFM2,1,1,1.0,0.8244071,0.8244071
OPALIN,1,1,1.0,0.97948325,0.97948325
OPN3,1,1,1.0,0.96308994,0.96308994
OPTC,1,1,1.0,0.9913532,0.9913532
OR10G7,1,1,1.0,0.9856192,0.9856192
OR10J1,1,1,1.0,0.9871796,0.9871796
OR10T2,1,1,1.0,0.97165537,0.97165537
OR13C4,1,1,1.0,0.99144405,0.99144405
OR13C5,1,1,1.0,0.97782224,0.97782224
OR13J1,1,1,1.0,0.9041876,0.9041876
OR1A2,1,1,1.0,0.99138707,0.99138707
OR1J2,1,1,1.0,0.9913613,0.9913613
OR1K1,1,1,1.0,0.9913489,0.9913489
OR2A4,1,1,1.0,0.94124943,0.94124943
OR2A5,1,1,1.0,0.99093515,0.99093515
OR2AE1,1,1,1.0,0.99122953,0.99122953
OR2G3,1,1,1.0,0.9914307,0.9914307
OR2U1P,1,1,1.0,0.9914786,0.9914786
OR2W1,1,1,1.0,0.9913487,0.9913487
OR3A1,1,1,1.0,0.99126726,0.99126726
OR4A16,1,1,1.0,0.9913769,0.9913769
OR4F15,1,1,1.0,0.9763471,0.9763471
OR4F17,1,1,1.0,0.9605822,0.9605822
OR4F4,1,1,1.0,0.9913617,0.9913617
OR51B2,1,1,1.0,0.98209065,0.98209065
OR51V1,1,1,1.0,0.9371379,0.9371379
OR52A4P,1,1,1.0,0.97031677,0.97031677
OR52B4,1,1,1.0,0.95463675,0.95463675
OR52I1,1,1,1.0,0.9070597,0.9070597
OR52N2,1,1,1.0,0.9176986,0.9176986
OR56B4,1,1,1.0,0.941421,0.941421
OR5A2,1,1,1.0,0.9868929,0.9868929
OR5AP2,1,1,1.0,0.9908619,0.9908619
OR5B2,1,1,1.0,0.97597337,0.97597337
OR5B21,1,1,1.0,0.9913258,0.9913258
OR5H15,1,1,1.0,0.9914181,0.9914181
OR5V1,1,1,1.0,0.94135803,0.94135803
OR6C2,1,1,1.0,0.9580917,0.9580917
OR6C74,1,1,1.0,0.9155937,0.9155937
OR6X1,1,1,1.0,0.969963,0.969963
OR8B12,1,1,1.0,0.9912621,0.9912621
ORAI2,1,1,1.0,0.9658978,0.9658978
ORMDL2,1,1,1.0,0.98734134,0.98734134
ORMDL3,1,1,1.0,0.99128175,0.99128175
OS9,1,1,1.0,0.8376438,0.8376438
OSBPL2,1,1,1.0,0.83639085,0.83639085
OSBPL5,1,1,1.0,0.9670027,0.9670027
OSBPL7,1,1,1.0,0.97832537,0.97832537
OSBPL9,1,1,1.0,0.9397133,0.9397133
OSGIN1,1,1,1.0,0.99083203,0.99083203
OTUD3,1,1,1.0,0.8365717,0.8365717
OTUD7A,1,1,1.0,0.8855267,0.8855267
OXCT2,1,1,1.0,0.92384785,0.92384785
OXNAD1,1,1,1.0,0.9741182,0.9741182
P2RX6,1,1,1.0,0.9658703,0.9658703
PABPC5,1,1,1.0,0.9045181,0.9045181
PABPN1,1,1,1.0,0.84050477,0.84050477
PAGE1,1,1,1.0,0.9860218,0.9860218
PAIP2B,1,1,1.0,0.9745885,0.9745885
PAK1IP1,1,1,1.0,0.9616928,0.9616928
PALMD,1,1,1.0,0.9229665,0.9229665
PANK2,1,1,1.0,0.8701816,0.8701816
PAPSS2,1,1,1.0,0.99134916,0.99134916
PAQR7,1,1,1.0,0.9832517,0.9832517
PARK7,1,1,1.0,0.96965283,0.96965283
PARN,1,1,1.0,0.8540938,0.8540938
PARP10,1,1,1.0,0.96394277,0.96394277
PATE1,1,1,1.0,0.9785427,0.9785427
PATE2,1,1,1.0,0.9865377,0.9865377
PAX6,1,1,1.0,0.9321358,0.9321358
PCBP1,1,1,1.0,0.9914927,0.9914927
PCBP3,1,1,1.0,0.99149525,0.99149525
PCDH8,1,1,1.0,0.90471894,0.90471894
PCDHAC2,1,1,1.0,0.95099187,0.95099187
PCDHGC5,1,1,1.0,0.9914328,0.9914328
PCMT1,1,1,1.0,0.9849948,0.9849948
PCNP,1,1,1.0,0.99024934,0.99024934
PCSK4,1,1,1.0,0.98427063,0.98427063
PCSK7,1,1,1.0,0.93461293,0.93461293
PDC,1,1,1.0,0.9914792,0.9914792
PDCD10,1,1,1.0,0.9114699,0.9114699
PDCD6IP,1,1,1.0,0.9605312,0.9605312
PDE6D,1,1,1.0,0.9842614,0.9842614
PDE7B,1,1,1.0,0.9734851,0.9734851
PDIA6,1,1,1.0,0.9786402,0.9786402
PDK1,1,1,1.0,0.9667045,0.9667045
PDK2,1,1,1.0,0.9878686,0.9878686
PDK4,1,1,1.0,0.9910902,0.9910902
PDXK,1,1,1.0,0.99124897,0.99124897
PDZK1,1,1,1.0,0.8620087,0.8620087
PEMT,1,1,1.0,0.99126107,0.99126107
PENK,1,1,1.0,0.94760126,0.94760126
